Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[260]    0.0    0.00    0.00       2         set_variable_value [260]
                0.00    0.00       2/2           set_var [259]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [118]
[261]    0.0    0.00    0.00       2         sexp_begin_actions [261]
                0.00    0.00       2/710018448     cdr [13]
-----------------------------------------------
                                   2             xlat <cycle 4> [70]
[262]    0.0    0.00    0.00       2         or_to_if <cycle 4> [262]
                0.00    0.00       2/710018448     cdr [13]
                                   2             inner_or_to_if <cycle 4> [203]
-----------------------------------------------
                0.00    0.00       2/2           simple_datum [92]
[263]    0.0    0.00    0.00       2         mk_eof [263]
                0.00    0.00       2/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       1/1           open_input_file [257]
[264]    0.0    0.00    0.00       1         mk_port [264]
                0.00    0.00       2/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00    2096/5904        next_token [67]
                0.00    0.00    3808/5904        subsequent [267]
[265]    0.0    0.00    0.00    5904         initial [265]
-----------------------------------------------
                0.00    0.00       6/4403        decimal_sufix [96]
                0.00    0.00      76/4403        decimal [94]
                0.00    0.00     139/4403        character [274]
                0.00    0.00     374/4403        string [89]
                0.00    0.00    3808/4403        identifier [106]
[266]    0.0    0.00    0.00    4403         set_token_char [266]
-----------------------------------------------
                0.00    0.00    3808/3808        identifier [106]
[267]    0.0    0.00    0.00    3808         subsequent [267]
                0.00    0.00    3808/5904        initial [265]
-----------------------------------------------
                                 946             skip_atmospheres [268]
                0.00    0.00    2098/2098        next_token [67]
[268]    0.0    0.00    0.00    2098+946     skip_atmospheres [268]
                                 946             skip_atmospheres [268]
-----------------------------------------------
                0.00    0.00      10/2079        abbreviation <cycle 3> [126]
                0.00    0.00      10/2079        parse_vector [134]
                0.00    0.00      32/2079        parse_list <cycle 3> [100]
                0.00    0.00     582/2079        simple_datum [92]
                0.00    0.00    1445/2079        datum_plus <cycle 3> [99]
[269]    0.0    0.00    0.00    2079         unget_token [269]
-----------------------------------------------
                0.00    0.00      12/114         script_mode [23]
                0.00    0.00     102/114         populate_initial_environment [3]
[270]    0.0    0.00    0.00     114         is_eof_object [270]
-----------------------------------------------
                0.00    0.00       2/78          script_mode [23]
                0.00    0.00      10/78          _read_char_from_port [471]
                0.00    0.00      66/78          character [274]
[271]    0.0    0.00    0.00      78         mk_char [271]
-----------------------------------------------
                0.00    0.00      73/73          is_delimiter_or_eof [273]
[272]    0.0    0.00    0.00      73         is_delimiter [272]
-----------------------------------------------
                0.00    0.00      73/73          character [274]
[273]    0.0    0.00    0.00      73         is_delimiter_or_eof [273]
                0.00    0.00      73/73          is_delimiter [272]
-----------------------------------------------
                0.00    0.00      66/66          next_token [67]
[274]    0.0    0.00    0.00      66         character [274]
                0.00    0.00     139/4403        set_token_char [266]
                0.00    0.00      73/73          is_delimiter_or_eof [273]
                0.00    0.00      66/78          mk_char [271]
-----------------------------------------------
                0.00    0.00       4/66          mk_vector [221]
                0.00    0.00      62/66          as_real [78]
[275]    0.0    0.00    0.00      66         is_integer [275]
-----------------------------------------------
                0.00    0.00      33/33          decimal [94]
[276]    0.0    0.00    0.00      33         handle_sign [276]
-----------------------------------------------
                0.00    0.00       5/31          get_vars_from_match [141]
                0.00    0.00      26/31          pattern_match [131]
[277]    0.0    0.00    0.00      31         is_pattern_var [277]
-----------------------------------------------
                0.00    0.00       5/21          get_vars_from_match [141]
                0.00    0.00      16/21          pattern_match [131]
[278]    0.0    0.00    0.00      21         is_wildcard_pattern [278]
-----------------------------------------------
                0.00    0.00      20/20          is_char_equal [224]
[279]    0.0    0.00    0.00      20         is_char [279]
-----------------------------------------------
                0.00    0.00       1/19          open_input_file [257]
                0.00    0.00       2/19          string_to_symbol [82]
                0.00    0.00       8/19          string_length [227]
                0.00    0.00       8/19          string_append [210]
[280]    0.0    0.00    0.00      19         is_string [280]
-----------------------------------------------
                0.00    0.00      10/10          compound_datum <cycle 3> [133]
[281]    0.0    0.00    0.00      10         constructor [281]
-----------------------------------------------
                0.00    0.00       1/1           display_on_file [254]
[282]    0.0    0.00    0.00       1         is_none [282]
-----------------------------------------------
                0.00    0.00       1/1           peek_char_from_port [258]
[283]    0.0    0.00    0.00       1         peek_char_from_file [283]
                0.00    0.00       1/10          _read_char_from_port [471]
-----------------------------------------------
                0.00    0.00       1/10          peek_char_from_file [283]
                0.00    0.00       9/10          read_char_from_port [225]
[471]    0.0    0.00    0.00      10         _read_char_from_port [471]
                0.00    0.00      10/78          mk_char [271]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [180] _IS_NIL_procedure_     [79] gr_init               [214] mk_number
 [216] _caar_procedure_        [4] hairy_eval             [58] mk_number_from_int
 [200] _car_procedure_       [276] handle_sign            [24] mk_pair_data
 [218] _cdar_procedure_       [83] hash_table_delete     [264] mk_port
 [208] _cdr_procedure_         [7] hash_table_ref        [179] mk_primitive_procedure
 [156] _cons_procedure_       [80] hash_table_set        [171] mk_procedure
 [209] _data_eval_procedure_ [106] identifier            [222] mk_quoted
  [95] _decimal              [173] if_sexp_alternative    [97] mk_real
 [236] _display_procedure_   [186] if_sexp_consequent    [128] mk_real_from_double
  [19] _equal_procedure_     [196] if_sexp_predicate     [139] mk_set_var_values
  [16] _find                 [244] improper_list_length  [170] mk_sexp_if
  [77] _is_inexact_procedure_ [112] init_primitive_procedures [194] mk_sexp_lambda
 [172] _less_procedure_      [121] init_symbol_table     [207] mk_sexp_quoted
  [15] _minus_procedure_     [265] initial               [215] mk_string_type
 [229] _mk_vector            [136] inner_construct_case_clauses [71] mk_string_with_length
 [169] _mul_procedure_       [203] inner_or_to_if         [61] mk_symbol
  [29] _plus_procedure_      [109] is_and                [113] mk_unasigned_number
 [471] _read_char_from_port   [50] is_atleast_one        [107] mk_unassigned_vars
  [84] _remove               [162] is_case               [221] mk_vector
 [197] _reverse_procedure_   [279] is_char                [32] mloc
 [119] _string_append_procedure_ [224] is_char_equal      [73] mul_number
  [81] _string_to_symbol_procedure_ [68] is_compound_procedure [129] name_from_pattern_var
  [26] _sub_numbers          [161] is_cond               [138] named_let_to_letrec
  [34] _sub_two_numbers      [195] is_cond_else_clause    [67] next_token
 [115] _symbol_equal_        [111] is_define              [40] nil
  [33] _symbol_hash_         [272] is_delimiter           [52] no_operands
  [85] _symbol_to_string_procedure_ [273] is_delimiter_or_eof [105] not
 [167] _unzip_               [223] is_else_clause         [72] nstrcpy
 [126] abbreviation          [270] is_eof_object         [166] number_hash
 [205] add_binding_to_frame  [201] is_improper_list      [257] open_input_file
 [202] add_definition_to_context [247] is_input_port      [37] operands
 [198] add_defs_to_context   [275] is_integer             [41] operator
  [42] add_number            [251] is_last_clause        [262] or_to_if
 [184] add_var_if_consistent  [55] is_last_exp            [63] param_len
  [98] append                [159] is_let                [100] parse_list
   [8] apply_primitive_procedure [110] is_let_star       [134] parse_vector
  [38] as_integer            [160] is_letrec             [131] pattern_match
  [78] as_real                [86] is_list               [283] peek_char_from_file
  [18] assert_throw          [108] is_named_let          [258] peek_char_from_port
 [177] caadr                 [282] is_none                 [3] populate_initial_environment
 [235] caar                   [43] is_number              [56] procedure_body
 [237] caddr                  [30] is_number_equal        [49] procedure_environment
 [190] cadr                  [189] is_number_lt           [64] procedure_parameters
  [12] car                   [158] is_or                 [127] quasiquote_to_list
 [220] case_clause_datum     [277] is_pattern_var        [225] read_char_from_port
 [250] case_clause_exp       [103] is_primitive_procedure [66] read_from_file
 [243] case_clauses          [163] is_quasiquote         [122] read_from_port
 [240] case_key               [47] is_real               [230] rest_exps
 [132] case_to_cond          [152] is_sexp_apply          [45] rest_operands
 [182] cdadr                 [150] is_sexp_begin          [10] restore
 [238] cdar                  [153] is_sexp_call_cc        [11] reverse
 [241] cdddr                 [147] is_sexp_definition      [9] save
 [191] cddr                  [154] is_sexp_delay         [157] scan_internal_defs
  [13] cdr                   [148] is_sexp_if             [23] script_mode
 [274] character             [149] is_sexp_lambda        [178] sequence_to_exp
  [44] check_procedure_arg_len [151] is_sexp_match       [234] set_car
 [133] compound_datum        [144] is_sexp_quoted         [25] set_cdr
 [212] cond_actions          [104] is_stream_cons        [266] set_token_char
 [231] cond_clauses          [280] is_string             [259] set_var
 [187] cond_predicate         [53] is_symbol_eq          [260] set_variable_value
 [232] cond_to_if            [137] is_tagged_list        [242] sexp_apply_arguments
  [14] cons                   [69] is_true               [239] sexp_apply_procedure
 [135] construct_case_clauses [206] is_unqoute_splicing  [261] sexp_begin_actions
 [281] constructor           [199] is_unquote            [181] sexp_definition_value
  [93] data_eval              [74] is_var_arg            [188] sexp_definition_variable
  [91] datum                  [57] is_vector             [249] sexp_match_clauses
  [99] datum_plus            [278] is_wildcard_pattern   [248] sexp_match_key
  [94] decimal                [21] it_bin_pred           [101] sexp_quotation_value
  [96] decimal_sufix         [192] lambda_sexp_body       [92] simple_datum
 [193] define_scan           [183] lambda_sexp_parameters [268] skip_atmospheres
 [123] define_to_lambda       [28] last_operand           [48] stack_init
 [124] define_variable        [36] length                 [89] string
 [253] display               [164] let_to_combination    [210] string_append
 [255] display_inside_list    [90] letrec_to_let         [227] string_length
 [256] display_number          [5] lookup_unbound_var     [82] string_to_symbol
 [254] display_on_file        [35] lookup_variable_value  [20] sub_numbers
 [116] eval                  [140] match_clauses_to_name_free [267] subsequent
 [118] exp_to_name_free_exp  [114] min_number            [217] symbol_exist_in_improper_list
 [168] expand_cond_clauses   [226] mk_apply              [145] symbol_to_bound_var
 [175] extend_context        [228] mk_assignment          [87] symbol_to_string
  [46] extend_environment    [252] mk_begin               [75] type_tag_to_string
 [211] find                   [88] mk_boolean            [269] unget_token
 [130] find_matching_match_clause [174] mk_bound_var     [233] unquote_value
  [60] first_exp             [219] mk_cell_data          [165] unzip
  [27] first_operand         [271] mk_char                [76] vector_length
  [31] fold_right            [120] mk_command_line_list   [17] vector_ref
  [62] format_error          [185] mk_definition         [143] vector_set
 [246] get_global_env         [51] mk_env                 [70] xlat
  [22] get_index             [263] mk_eof                [142] xlat_sequence
  [39] get_var               [102] mk_hash_table           [2] <cycle 1>
  [54] get_var_from_frame    [204] mk_if                 [117] <cycle 2>
 [146] get_var_index         [176] mk_lambda              [65] <cycle 3>
 [141] get_vars_from_match   [155] mk_list                [59] <cycle 4>
 [125] global_env_define_variable [245] mk_match
   [6] global_env_lookup_var [213] mk_none
